player_id,updatedAt,season,injury,fromDate,untilDate,days,gamesMissed,gamesMissedClubs
270171,2025-10-06T15:50:40.292100,16/17,Knee problems,2017-10-05,2017-07-08,90,13.0,"80, 3817"
102423,2025-10-06T15:51:10.866967,24/25,Calf injury,2024-08-26,2024-09-13,19,2.0,714
102423,2025-10-06T15:51:10.866967,20/21,Knock,2020-05-12,2020-12-14,10,2.0,714
102423,2025-10-06T15:51:10.866967,19/20,Corona virus,2020-03-16,2020-03-04,19,,
102423,2025-10-06T15:51:10.866967,19/20,Muscle injury,2019-11-26,2019-11-30,5,1.0,3709
102423,2025-10-06T15:51:10.866967,19/20,Achilles tendon problems,2019-01-11,2019-08-11,8,2.0,3709
102423,2025-10-06T15:51:10.866967,18/19,Muscle injury,2019-06-04,2019-12-04,7,1.0,3709
102423,2025-10-06T15:51:10.866967,17/18,Knee injury,2018-04-22,2018-05-22,31,4.0,3709
102423,2025-10-06T15:51:10.866967,16/17,Hamstring injury,2017-04-24,2017-05-15,22,3.0,142
102423,2025-10-06T15:51:10.866967,16/17,muscular problems,2016-05-09,2016-09-16,12,3.0,"142, 3449"
102423,2025-10-06T15:51:10.866967,15/16,Hamstring injury,2016-03-27,2016-01-05,36,7.0,"142, 3449"
241527,2025-10-06T15:51:41.267361,25/26,unknown injury,2025-08-23,2025-09-09,18,2.0,2239
241527,2025-10-06T15:51:41.267361,24/25,unknown injury,2024-09-18,2024-09-28,11,2.0,2239
241527,2025-10-06T15:51:41.267361,21/22,muscular problems,2022-02-25,2022-03-03,7,1.0,380
241527,2025-10-06T15:51:41.267361,21/22,unknown injury,2021-12-12,2021-12-18,7,2.0,380
241527,2025-10-06T15:51:41.267361,21/22,bruise,2021-07-10,2021-10-22,16,1.0,380
241527,2025-10-06T15:51:41.267361,20/21,Muscle fatigue,2021-11-01,2021-01-21,11,2.0,416
241527,2025-10-06T15:51:41.267361,20/21,unknown injury,2020-12-20,2021-02-01,14,2.0,416
241527,2025-10-06T15:51:41.267361,19/20,Hamstring strain,2019-11-11,2019-12-30,50,6.0,1038
902021,2025-10-06T15:52:11.876260,24/25,unknown injury,2025-05-26,2025-05-31,6,1.0,1467
902021,2025-10-06T15:52:11.876260,24/25,Muscle tear,2025-04-28,2025-05-15,18,3.0,1467
902021,2025-10-06T15:52:11.876260,24/25,Ill,2024-08-30,2024-01-09,3,1.0,1467
902021,2025-10-06T15:52:11.876260,24/25,Hamstring strain,2024-08-08,2024-08-19,12,2.0,1467
624436,2025-10-06T15:52:42.357667,22/23,unknown injury,2023-04-15,2023-02-06,49,8.0,1038
988243,2025-10-06T15:53:12.924126,25/26,Syndesmosis ligament tear,2025-08-29,,39,5.0,4
241923,2025-10-06T15:53:43.301979,24/25,Broken finger,2025-05-23,2025-08-18,88,2.0,276
241923,2025-10-06T15:53:43.301979,23/24,Rest,2024-05-25,2024-05-27,3,1.0,276
241923,2025-10-06T15:53:43.301979,22/23,Fever,2023-04-03,2023-09-03,6,1.0,276
241923,2025-10-06T15:53:43.301979,21/22,Corona virus,2022-04-01,2022-01-15,12,2.0,276
829316,2025-10-06T15:54:15.670413,23/24,Stomach flu,2024-03-19,2024-03-24,6,1.0,5709
829316,2025-10-06T15:54:15.670413,23/24,flu,2024-01-02,2024-08-02,8,2.0,66
829316,2025-10-06T15:54:15.670413,22/23,Knee injury,2023-01-23,2023-07-31,190,23.0,"66, 5709"
131075,2025-10-06T15:54:46.142755,24/25,Rest,2025-01-21,2025-01-31,11,3.0,46
131075,2025-10-06T15:54:46.142755,24/25,Hamstring strain,2024-11-23,2025-01-13,52,11.0,46
131075,2025-10-06T15:54:46.142755,24/25,Hamstring muscle injury,2024-10-20,2024-01-11,13,4.0,46
131075,2025-10-06T15:54:46.142755,23/24,Pubalgia,2024-05-29,2024-07-15,48,,
131075,2025-10-06T15:54:46.142755,23/24,Pubalgia,2024-01-05,2024-05-18,18,2.0,46
131075,2025-10-06T15:54:46.142755,23/24,Calf injury,2024-10-02,2024-04-03,24,6.0,46
131075,2025-10-06T15:54:46.142755,23/24,Muscle injury,2023-07-08,2023-09-15,40,5.0,"46, 3376"
131075,2025-10-06T15:54:46.142755,21/22,Hamstring injury,2022-06-01,2022-02-21,47,10.0,398
131075,2025-10-06T15:54:46.142755,21/22,Hamstring injury,2021-12-22,2022-04-01,14,1.0,398
131075,2025-10-06T15:54:46.142755,20/21,Collateral ligament injury,2021-05-15,2021-05-25,11,3.0,398
131075,2025-10-06T15:54:46.142755,20/21,Adductor pain,2020-12-12,2020-12-29,18,4.0,398
131075,2025-10-06T15:54:46.142755,19/20,Calf problems,2020-02-24,2020-09-03,15,1.0,398
131075,2025-10-06T15:54:46.142755,15/16,unknown injury,2015-09-25,2015-05-10,11,2.0,6574
131075,2025-10-06T15:54:46.142755,14/15,unknown injury,2015-12-01,2015-01-16,5,1.0,6574
131075,2025-10-06T15:54:46.142755,13/14,Testicular cancer,2013-12-15,2014-05-30,167,24.0,"6574, 3376"
1078163,2025-10-06T15:55:16.483177,24/25,Foot injury,2025-03-16,2025-05-16,62,15.0,"985, 22907"
521407,2025-10-06T15:58:17.145751,16/17,Foot injury,2016-01-08,2016-01-11,93,,
653415,2025-10-06T15:58:47.480841,23/24,Adductor injury,2024-01-05,2024-05-31,31,3.0,2424
653415,2025-10-06T15:58:47.480841,22/23,Broken tibia,2022-12-07,2022-10-22,103,13.0,"410, 16374"
653415,2025-10-06T15:58:47.480841,21/22,Leg injury,2021-07-19,2021-10-19,93,12.0,"10789, 16373"
230826,2025-10-06T15:59:18.009168,24/25,Hamstring muscle injury,2024-09-17,2024-12-10,26,4.0,4171
230826,2025-10-06T15:59:18.009168,22/23,Knee injury,2023-12-05,2023-09-14,126,3.0,"4171, 332"
230826,2025-10-06T15:59:18.009168,22/23,unknown injury,2022-09-10,2022-11-26,49,6.0,4171
230826,2025-10-06T15:59:18.009168,20/21,unknown injury,2021-12-05,2021-05-23,12,3.0,3522
230826,2025-10-06T15:59:18.009168,20/21,unknown injury,2021-01-04,2021-09-04,9,1.0,3522
230826,2025-10-06T15:59:18.009168,20/21,Corona virus,2021-01-01,2021-01-18,18,4.0,3522
230826,2025-10-06T15:59:18.009168,20/21,muscular problems,2020-10-24,2020-11-18,26,4.0,3522
230826,2025-10-06T15:59:18.009168,20/21,Hamstring muscle injury,2020-08-15,2020-02-10,49,4.0,3522
230826,2025-10-06T15:59:18.009168,19/20,Adductor pain,2019-11-30,2019-12-20,21,2.0,3522
230826,2025-10-06T15:59:18.009168,19/20,Ankle injury,2019-05-03,2019-05-11,246,24.0,3522
230826,2025-10-06T15:59:18.009168,18/19,Muscle injury,2018-08-20,2018-09-25,37,5.0,3522
392124,2025-10-06T15:59:48.442322,24/25,Foot injury,2024-09-16,2024-10-29,44,6.0,167
392124,2025-10-06T15:59:48.442322,19/20,Broken hand,2019-11-30,2020-09-26,302,13.0,"8925, 983"
392124,2025-10-06T15:59:48.442322,16/17,unknown injury,2016-09-25,2016-05-12,72,24.0,"21082, 5710"
418560,2025-10-06T16:00:18.942861,24/25,Ankle injury,2025-03-31,2025-01-05,32,6.0,281
418560,2025-10-06T16:00:18.942861,24/25,Knee problems,2025-02-16,2025-02-25,10,2.0,281
418560,2025-10-06T16:00:18.942861,23/24,Muscle injury,2024-04-18,2024-04-26,9,2.0,281
418560,2025-10-06T16:00:18.942861,23/24,Stress reaction of the bone,2023-09-12,2024-01-31,54,11.0,281
418560,2025-10-06T16:00:18.942861,23/24,Ankle injury,2023-11-17,2023-11-24,8,1.0,3440
418560,2025-10-06T16:00:18.942861,23/24,Ankle injury,2023-05-11,2023-06-11,2,,
418560,2025-10-06T16:00:18.942861,22/23,Groin problems,2023-03-21,2023-03-04,14,3.0,"281, 3440"
418560,2025-10-06T16:00:18.942861,22/23,Foot bruise,2022-10-26,2022-04-11,10,2.0,281
418560,2025-10-06T16:00:18.942861,21/22,Ill,2022-05-05,2022-05-05,1,,
418560,2025-10-06T16:00:18.942861,21/22,muscular problems,2022-01-24,2022-07-03,43,6.0,16
418560,2025-10-06T16:00:18.942861,21/22,Hip flexor problems,2021-10-21,2021-11-25,36,9.0,"16, 3440"
418560,2025-10-06T16:00:18.942861,21/22,muscular problems,2021-09-23,2021-11-10,19,5.0,"16, 3440"
418560,2025-10-06T16:00:18.942861,20/21,minor knock,2021-06-05,2021-10-05,5,1.0,16
418560,2025-10-06T16:00:18.942861,20/21,muscular problems,2021-04-29,2021-03-05,5,1.0,16
418560,2025-10-06T16:00:18.942861,20/21,Torn muscle fiber,2020-11-30,2020-12-28,29,7.0,16
555143,2025-10-06T16:00:49.240551,24/25,Tendon irritation,2025-03-28,2025-05-15,49,9.0,681
555143,2025-10-06T16:00:49.240551,24/25,Tendonitis,2025-02-23,2025-02-28,6,2.0,681
555143,2025-10-06T16:00:49.240551,24/25,Tendon tear,2024-01-08,2024-12-31,153,26.0,681
555143,2025-10-06T16:00:49.240551,23/24,cold,2024-05-06,2024-11-06,7,,
555143,2025-10-06T16:00:49.240551,23/24,Calf injury,2024-04-03,2024-03-15,12,3.0,681
555143,2025-10-06T16:00:49.240551,23/24,Ankle sprain,2024-01-28,2024-02-02,6,,
555143,2025-10-06T16:00:49.240551,23/24,Hamstring injury,2023-12-20,2024-01-01,13,1.0,681
555143,2025-10-06T16:00:49.240551,23/24,Corona virus,2023-09-21,2023-01-10,11,3.0,681
555143,2025-10-06T16:00:49.240551,22/23,Leg injury,2023-05-14,2023-05-24,11,2.0,121
555143,2025-10-06T16:00:49.240551,22/23,Bruised knee,2022-09-20,2022-09-26,7,1.0,3448
555143,2025-10-06T16:00:49.240551,21/22,Knee injury,2022-03-20,2022-01-04,13,2.0,"121, 3448"
555143,2025-10-06T16:00:49.240551,21/22,muscular problems,2021-06-11,2021-11-18,13,3.0,"121, 3448"
555143,2025-10-06T16:00:49.240551,20/21,angina,2021-05-21,2021-05-31,11,,
1064506,2025-10-06T16:01:19.586001,25/26,unknown injury,2025-08-17,2025-01-09,16,3.0,1531
338651,2025-10-06T16:01:49.982515,24/25,unknown injury,2025-02-24,2025-02-03,7,2.0,39536
338651,2025-10-06T16:01:49.982515,23/24,Knee injury,2024-04-25,2024-05-22,28,4.0,354
338651,2025-10-06T16:01:49.982515,22/23,Finger injury,2023-03-18,2023-01-04,15,1.0,354
338651,2025-10-06T16:01:49.982515,22/23,Ill,2023-06-01,2023-11-01,6,2.0,354
338651,2025-10-06T16:01:49.982515,22/23,Hamstring injury,2022-08-21,2022-06-09,17,3.0,354
338651,2025-10-06T16:01:49.982515,20/21,Meniscus tear,2021-04-15,2021-10-06,57,7.0,354
333361,2025-10-06T16:02:20.612279,21/22,Foot injury,2022-02-21,2022-05-26,95,13.0,3302
333361,2025-10-06T16:02:20.612279,16/17,Knock,2016-08-27,2016-05-11,71,,
351955,2025-10-06T16:03:21.223104,23/24,flu,2023-12-19,2023-12-20,2,,
351955,2025-10-06T16:03:21.223104,20/21,unknown injury,2020-06-11,2020-12-11,7,2.0,22294
503075,2025-10-06T16:03:51.679102,25/26,Adductor pain,2025-09-22,2025-03-10,12,2.0,800
503075,2025-10-06T16:03:51.679102,24/25,Adductor injury,2025-02-17,2025-04-03,16,3.0,800
503075,2025-10-06T16:03:51.679102,24/25,Adductor pain,2024-09-26,2024-04-10,9,2.0,800
503075,2025-10-06T16:03:51.679102,24/25,Fever,2024-08-28,2024-02-09,6,1.0,800
503075,2025-10-06T16:03:51.679102,23/24,Hamstring muscle injury,2024-01-25,2024-02-17,24,4.0,800
503075,2025-10-06T16:03:51.679102,23/24,muscular problems,2023-02-12,2023-11-12,10,2.0,276
503075,2025-10-06T16:03:51.679102,23/24,Muscle injury,2023-01-10,2023-10-30,30,6.0,"276, 3557"
503075,2025-10-06T16:03:51.679102,22/23,Adductor injury,2023-12-03,2023-03-04,23,5.0,"276, 3557"
110864,2025-10-06T16:04:22.154303,24/25,unknown injury,2025-11-04,2025-06-30,81,7.0,543
110864,2025-10-06T16:04:22.154303,23/24,Elbow injury,2024-03-24,2024-07-14,113,10.0,873
110864,2025-10-06T16:04:22.154303,23/24,Calf injury,2023-10-12,2024-01-16,38,5.0,873
110864,2025-10-06T16:04:22.154303,20/21,Virus,2021-05-01,2021-01-18,14,2.0,984
110864,2025-10-06T16:04:22.154303,13/14,Finger injury,2013-08-19,2013-10-19,62,22.0,"972, 985, 3299"
804219,2025-10-06T16:04:53.807012,24/25,Adductor pain,2025-02-21,2025-02-24,4,1.0,2036
804219,2025-10-06T16:04:53.807012,23/24,Ill,2024-01-22,2024-01-25,4,1.0,69
804219,2025-10-06T16:04:53.807012,22/23,bruise,2023-01-23,2023-01-31,9,1.0,187
804219,2025-10-06T16:04:53.807012,22/23,Muscle injury,2022-10-21,2022-10-27,7,1.0,187
804219,2025-10-06T16:04:53.807012,22/23,influenza,2022-09-29,2022-10-13,15,2.0,187
804219,2025-10-06T16:04:53.807012,22/23,Dead leg,2022-09-15,2022-09-18,4,1.0,187
804219,2025-10-06T16:04:53.807012,20/21,Groin injury,2021-06-03,2021-10-05,66,11.0,34
203645,2025-10-06T16:05:56.710828,25/26,Adductor injury,2025-09-14,,23,5.0,1627
203645,2025-10-06T16:05:56.710828,22/23,Leg injury,2022-07-07,2022-09-15,71,17.0,1008
203645,2025-10-06T16:05:56.710828,17/18,Ankle injury,2018-01-01,2018-05-04,95,8.0,2662
203645,2025-10-06T16:05:56.710828,17/18,Patellar tendon problems,2017-08-28,2017-10-09,14,1.0,2662
203645,2025-10-06T16:05:56.710828,15/16,Lumbago,2015-01-10,2015-11-13,44,7.0,2662
1005191,2025-10-06T16:06:26.994494,24/25,unknown injury,2025-10-02,2025-04-04,54,5.0,38322
386047,2025-10-06T16:06:57.318560,24/25,Groin surgery,2024-07-06,2024-07-08,62,,
386047,2025-10-06T16:06:57.318560,23/24,unknown injury,2024-01-05,2024-05-05,5,2.0,631
386047,2025-10-06T16:06:57.318560,23/24,unknown injury,2024-04-13,2024-04-18,6,1.0,631
386047,2025-10-06T16:06:57.318560,23/24,Muscle injury,2023-08-10,2023-10-19,12,2.0,3377
386047,2025-10-06T16:06:57.318560,21/22,Corona virus,2021-12-30,2022-12-01,14,2.0,162
118534,2025-10-06T16:07:27.830582,19/20,Neck injury,2020-01-17,2020-01-20,4,1.0,29
118534,2025-10-06T16:07:27.830582,18/19,Ill,2019-03-31,2019-08-04,9,1.0,29
118534,2025-10-06T16:07:27.830582,18/19,Skull fracture,2018-08-25,2018-09-22,29,6.0,"29, 3299"
118534,2025-10-06T16:07:27.830582,17/18,Cut,2017-09-22,2017-09-30,9,2.0,29
492319,2025-10-06T16:07:58.407661,25/26,Head injury,2025-07-31,2025-09-08,10,,
492319,2025-10-06T16:07:58.407661,24/25,Ill,2024-11-29,2024-06-12,8,2.0,336
492319,2025-10-06T16:07:58.407661,23/24,Knee surgery,2024-05-05,2024-10-06,37,3.0,336
492319,2025-10-06T16:07:58.407661,21/22,unknown injury,2021-05-10,2021-05-11,32,9.0,"41101, 3449"
492319,2025-10-06T16:07:58.407661,20/21,Broken cheekbone,2021-01-14,2021-06-04,83,14.0,41101
492319,2025-10-06T16:07:58.407661,19/20,Tonsillitis,2019-01-08,2019-09-08,9,,
984964,2025-10-06T16:10:28.727799,24/25,Muscle injury,2025-05-18,2025-07-28,72,2.0,"5587, 430"
984964,2025-10-06T16:10:28.727799,24/25,Bruise on ankle,2025-01-20,2025-02-15,27,3.0,5587
1018938,2025-10-06T16:10:59.102042,25/26,Ankle injury,2025-09-27,,10,2.0,681
323255,2025-10-06T16:11:29.367282,21/22,unknown injury,2022-11-03,2022-04-15,36,4.0,6574
323255,2025-10-06T16:11:29.367282,20/21,Ankle sprain,2020-10-22,2020-11-21,31,5.0,1429
323255,2025-10-06T16:11:29.367282,17/18,unknown injury,2017-12-15,2017-12-26,12,2.0,19114
323255,2025-10-06T16:11:29.367282,17/18,unknown injury,2017-03-10,2017-03-12,62,7.0,19114
250277,2025-10-06T16:11:59.698688,24/25,unknown injury,2024-10-23,2024-10-11,19,4.0,1039
139208,2025-10-06T16:12:29.954909,24/25,Rest,2024-11-18,2024-11-20,3,1.0,3379
139208,2025-10-06T16:12:29.954909,23/24,Ill,2024-06-01,2024-09-01,4,1.0,31
139208,2025-10-06T16:12:29.954909,22/23,Hamstring injury,2023-02-01,2023-12-02,42,7.0,31
139208,2025-10-06T16:12:29.954909,21/22,Rest,2022-06-06,2022-06-16,11,3.0,3379
139208,2025-10-06T16:12:29.954909,21/22,Knee problems,2022-05-16,2022-05-19,4,1.0,31
139208,2025-10-06T16:12:29.954909,21/22,Corona virus,2021-12-16,2021-12-27,12,3.0,31
139208,2025-10-06T16:12:29.954909,20/21,Cruciate ligament tear,2020-10-19,2021-06-30,255,57.0,"31, 3379"
139208,2025-10-06T16:12:29.954909,19/20,Ill,2019-12-16,2019-12-19,4,2.0,31
139208,2025-10-06T16:12:29.954909,18/19,Ankle injury,2019-01-04,2019-04-04,4,,
139208,2025-10-06T16:12:29.954909,18/19,Ill,2019-01-21,2019-01-28,8,,
139208,2025-10-06T16:12:29.954909,18/19,Ill,2019-03-01,2019-10-01,8,2.0,31
139208,2025-10-06T16:12:29.954909,18/19,Rib fracture,2018-10-15,2018-10-18,4,1.0,3379
139208,2025-10-06T16:12:29.954909,18/19,Knock,2018-09-24,2018-09-27,4,1.0,31
139208,2025-10-06T16:12:29.954909,17/18,Thigh problems,2017-12-21,2018-01-15,26,6.0,"180, 31"
139208,2025-10-06T16:12:29.954909,16/17,Ankle injury,2017-01-26,2017-09-14,232,30.0,"180, 3379"
583699,2025-10-06T16:13:00.295802,24/25,Ankle injury,2025-01-18,2025-03-02,17,3.0,89
583699,2025-10-06T16:13:00.295802,24/25,Knock,2024-12-11,2024-12-31,50,5.0,89
583699,2025-10-06T16:13:00.295802,23/24,Broken fibula,2024-08-02,2024-07-04,60,10.0,1082
583699,2025-10-06T16:13:00.295802,19/20,unknown injury,2019-03-08,2019-08-23,21,3.0,788
583699,2025-10-06T16:13:00.295802,18/19,Leg injury,2019-05-05,2019-01-07,58,6.0,"788, 9566"
659516,2025-10-06T16:14:31.209427,24/25,Ankle sprain,2025-02-05,2025-05-19,18,4.0,5
659516,2025-10-06T16:14:31.209427,24/25,unknown injury,2025-01-18,2025-11-02,25,5.0,"2919, 5"
566613,2025-10-06T16:15:01.547530,24/25,unknown injury,2025-05-24,2025-01-07,39,3.0,"607, 3574"
566613,2025-10-06T16:15:01.547530,24/25,Herniated disc,2024-05-08,2024-11-18,106,18.0,"607, 3574"
92571,2025-10-06T16:15:32.071907,24/25,Muscle injury,2025-04-04,2025-04-14,11,2.0,379
92571,2025-10-06T16:15:32.071907,20/21,Ankle injury,2020-12-18,2020-12-21,4,1.0,379
92571,2025-10-06T16:15:32.071907,20/21,Groin injury,2020-01-11,2020-07-11,7,1.0,379
92571,2025-10-06T16:15:32.071907,19/20,Knock,2020-07-23,2020-07-31,9,1.0,379
92571,2025-10-06T16:15:32.071907,19/20,Knock,2020-02-01,2020-09-01,8,1.0,379
92571,2025-10-06T16:15:32.071907,19/20,Hamstring injury,2019-11-12,2019-12-13,3,,
92571,2025-10-06T16:15:32.071907,19/20,Groin injury,2019-06-10,2019-10-24,19,1.0,379
92571,2025-10-06T16:15:32.071907,18/19,Knee injury,2019-10-04,2019-05-31,52,5.0,379
92571,2025-10-06T16:15:32.071907,18/19,Head injury,2019-03-03,2019-08-03,6,,
92571,2025-10-06T16:15:32.071907,18/19,Broken toe,2019-02-24,2019-01-03,6,1.0,379
92571,2025-10-06T16:15:32.071907,18/19,Foot injury,2019-06-02,2019-08-02,3,,
92571,2025-10-06T16:15:32.071907,18/19,Hamstring injury,2019-01-20,2019-03-02,15,2.0,379
92571,2025-10-06T16:15:32.071907,18/19,Hamstring injury,2018-02-12,2018-07-12,6,1.0,379
92571,2025-10-06T16:15:32.071907,18/19,Calf injury,2018-10-28,2018-02-11,6,1.0,379
92571,2025-10-06T16:15:32.071907,16/17,Groin strain,2016-11-30,2016-11-12,12,3.0,379
257474,2025-10-06T16:16:02.381659,24/25,unknown injury,2024-10-11,2024-11-19,10,,
257474,2025-10-06T16:16:02.381659,24/25,Knee problems,2024-08-10,2024-10-14,7,,
257474,2025-10-06T16:16:02.381659,24/25,Knock,2024-09-25,2024-01-10,7,1.0,416
257474,2025-10-06T16:16:02.381659,23/24,unknown injury,2024-05-26,2024-05-31,6,1.0,416
257474,2025-10-06T16:16:02.381659,23/24,Hamstring muscle injury,2023-07-24,2023-08-08,16,,
257474,2025-10-06T16:16:02.381659,21/22,Finger injury,2022-03-03,2022-03-14,12,2.0,416
257474,2025-10-06T16:16:02.381659,21/22,Corona virus,2022-07-01,2022-01-15,9,2.0,416
257474,2025-10-06T16:16:02.381659,20/21,Ankle problems,2021-07-05,2021-05-18,12,4.0,416
257474,2025-10-06T16:16:02.381659,20/21,Wrist injury,2021-03-29,2021-02-04,5,1.0,3438
257474,2025-10-06T16:16:02.381659,19/20,Calf problems,2019-05-11,2019-11-14,10,3.0,"3057, 3438"
257474,2025-10-06T16:16:02.381659,17/18,Hamstring injury,2018-11-04,2018-04-20,10,2.0,416
257474,2025-10-06T16:16:02.381659,16/17,unknown injury,2016-08-19,2016-08-30,12,3.0,4000
346289,2025-10-06T16:16:32.783108,23/24,Knee injury,2024-03-03,2025-01-22,326,46.0,"1049, 3856"
346289,2025-10-06T16:16:32.783108,23/24,Muscle injury,2023-12-20,2024-08-02,51,13.0,"1049, 3856"
346289,2025-10-06T16:16:32.783108,23/24,Lower leg fracture,2023-01-10,2023-11-23,54,11.0,"1049, 3856"
346289,2025-10-06T16:16:32.783108,22/23,Hamstring injury,2022-10-22,2022-12-11,22,4.0,1049
346289,2025-10-06T16:16:32.783108,20/21,Muscle injury,2021-01-25,2021-02-22,29,9.0,"1049, 3856"
346289,2025-10-06T16:16:32.783108,20/21,Hamstring injury,2020-10-24,2020-11-12,49,9.0,"1049, 3856"
346289,2025-10-06T16:16:32.783108,19/20,Ankle injury,2020-08-19,2020-10-09,23,2.0,9323
346289,2025-10-06T16:16:32.783108,19/20,Calf injury,2020-06-23,2020-06-30,8,2.0,1049
346289,2025-10-06T16:16:32.783108,19/20,Calf injury,2019-03-11,2019-06-12,34,9.0,"1049, 3856"
346289,2025-10-06T16:16:32.783108,16/17,unknown injury,2017-01-16,2017-09-02,25,5.0,1041
130360,2025-10-06T16:17:03.481625,22/23,unknown injury,2023-03-17,2023-03-27,11,1.0,276
130360,2025-10-06T16:17:03.481625,22/23,muscular problems,2023-11-01,2023-01-28,18,2.0,276
130360,2025-10-06T16:17:03.481625,22/23,Muscle fatigue,2022-10-31,2022-04-11,5,1.0,276
130360,2025-10-06T16:17:03.481625,21/22,Muscle fatigue,2022-02-17,2022-02-24,8,1.0,380
130360,2025-10-06T16:17:03.481625,21/22,Corona virus,2021-12-25,2022-04-01,11,,
130360,2025-10-06T16:17:03.481625,21/22,Hamstring muscle injury,2021-11-21,2021-12-27,37,8.0,416
130360,2025-10-06T16:17:03.481625,21/22,Hamstring muscle injury,2021-02-10,2021-10-30,29,5.0,416
130360,2025-10-06T16:17:03.481625,21/22,Muscle fatigue,2021-10-09,2021-09-23,14,3.0,416
130360,2025-10-06T16:17:03.481625,20/21,Adductor pain,2020-03-12,2020-12-19,17,3.0,416
130360,2025-10-06T16:17:03.481625,20/21,Thigh problems,2020-11-22,2020-11-30,9,3.0,416
130360,2025-10-06T16:17:03.481625,19/20,Hamstring injury,2020-07-06,2020-06-25,19,2.0,416
130360,2025-10-06T16:17:03.481625,19/20,Fever,2020-02-15,2020-02-18,4,1.0,416
130360,2025-10-06T16:17:03.481625,18/19,Muscle fatigue,2019-06-04,2019-08-04,3,1.0,6195
130360,2025-10-06T16:17:03.481625,18/19,Muscle injury,2018-10-20,2018-12-17,59,12.0,6195
130360,2025-10-06T16:17:03.481625,17/18,Hamstring muscle injury,2018-01-28,2018-02-22,26,4.0,1025
258923,2025-10-06T16:17:33.758837,24/25,Hamstring injury,2025-04-23,2025-05-23,31,4.0,405
258923,2025-10-06T16:17:33.758837,24/25,Ill,2025-04-01,2025-01-15,12,2.0,985
258923,2025-10-06T16:17:33.758837,23/24,Ill,2023-11-12,2023-12-13,3,1.0,985
258923,2025-10-06T16:17:33.758837,22/23,Leg injury,2023-11-05,2023-05-24,14,2.0,985
258923,2025-10-06T16:17:33.758837,22/23,Muscle injury,2023-08-04,2023-04-19,12,3.0,985
258923,2025-10-06T16:17:33.758837,22/23,unknown injury,2023-03-19,2023-03-31,13,3.0,"985, 3299"
258923,2025-10-06T16:17:33.758837,22/23,Muscle injury,2022-04-09,2022-09-19,16,3.0,985
258923,2025-10-06T16:17:33.758837,21/22,bronchitis,2022-04-05,2022-05-19,16,1.0,985
258923,2025-10-06T16:17:33.758837,21/22,Dead leg,2022-01-13,2022-01-17,5,1.0,985
258923,2025-10-06T16:17:33.758837,21/22,Shoulder injury,2021-07-14,2021-10-15,94,15.0,"985, 3299"
258923,2025-10-06T16:17:33.758837,20/21,Shoulder injury,2020-08-11,2020-11-20,13,3.0,3299
258923,2025-10-06T16:17:33.758837,19/20,Back injury,2020-01-16,2020-05-06,142,13.0,985
258923,2025-10-06T16:17:33.758837,19/20,Hip injury,2019-09-22,2019-09-30,9,3.0,985
258923,2025-10-06T16:17:33.758837,18/19,Ankle injury,2019-03-18,2019-03-26,9,2.0,3299
745601,2025-10-06T16:18:04.211419,24/25,infection,2024-01-08,2024-05-08,5,1.0,4
